Word,ExpectedRate
hesitant,3.381514524
hesitantly,2.320805091
hi-tech,3
hidden,4.185395031
hideous,1.397726489
hideously,1.560777988
higgledy-piggledy,2
high and low,2.901400412
high up,3.335136531
high-backed,4.352845695
high-ceilinged,4.28969758
high-class,3.252829198
high-energy,3.616781481
high-grade,2.955961795
high-level,3.85518065
high-powered,4.007038069
high-pressure,1
high-priced,3.066039979
high-rise,3.584603169
high-speed,3.350719146
high-strung,3
high-tech,4
high-top,2.993036868
high,2.904487409
high,2.8751297
highbrow,3
higher up,2.757161871
higher,2.868039174
highland,5
highly,4.075615891
hilarious,4.062054719
hilariously,1.536516242
hilly,5
hind,2.982482762
hip to,2.510802583
hispanic,3.342314355
historic,3.735947441
historical,3.345719747
historically,3.646891501
histrionic,3
hit-or-miss,3.048913243
hither,2.486976142
ho-hum,2.675631286
hoarse,2.786051458
hoggish,4
hoity-toity,5
hokey,3.519307285
holier-than-thou,5
holistic,3.350719146
hollow,3.560648797
hollywood,3.128550484
holy,4.400053718
home-baked,4.007038069
home-brewed,4.239024441
home-cured,5
home-style,4.188412577
home,3.628927713
homeless,2.252228593
homelike,5
homemade,4.13936484
homey,4.021099518
homophobic,3
homy,5
honest,2.700637131
honestly,2.375490226
honorable,3.716184106
honorably,4
honorary,4.320261498
hooked,4.339871889
hoped-for,3.519307285
hopeful,1.883129365
hopefully,2.979458454
hopeless,1.786485337
hopelessly,1.512877919
horizontal,1.456867144
horizontally,2
hormonal,4
horrendous,1.482308864
horrible,1.42984218
horribly,1.698730499
horrid,1.908908445
horrific,1.551011011
horrifying,1.239159827
horse-drawn,4.485148584
hospitable,3.756488026
hospitably,5
hostile,1.851516546
hot,2.888635138
hotly,3
hourly,4
however,2.772180285
huffy,2.005041608
huge,2.977670168
hugely,1.884571627
human-sized,4.653333396
human,2.155402149
humane,4
humanely,3.963662454
humanly,4.007038069
humble,3.899811174
humbling,5
humbly,3.132673958
humdrum,3
humid,2.202563575
humiliated,3
humiliating,1.752975576
humongous,4.005811048
humorless,2.066965701
humorous,3.505527538
humorously,3.519307285
humourous,4.540838921
hundred thousand,5
hundredth,5
hungarian,3.764944463
hungry,2.405947388
hurriedly,1.984509571
hurrying,4
hurt,4
hurtful,2
hush-hush,3.674620964
hushed,2.432478502
husky,4
hybrid,3.584603169
hydraulic,2
hygienic,4
hyperactive,4.485148584
hyperbolic,4
hypercritical,1
hypersensitive,5
hypocritical,3
hypoglycemic,3
hysterical,3.689606656
hysterically,1.479295647
iberian,3.519307285
ic,2
ice-cold,2.195174974
icelandic,5
icily,2
icky,1.840724042
iconic,3.537073675
id est,4
ideal,3.657623482
idealized,5
ideally,3.871504033
identical,2.155291536
identically,2
identifiable,3.218194977
idiosyncratic,4.00494835
idiotic,4
idle,3.026703342
idly,1.479295647
idyllic,2.960664851
if not,3.204732603
iffy,2.57417774
ignorant,1.742526835
il,5
ill-timed,2
illegally,2.37337366
illegible,2.646377168
illicit,3.350719146
illogical,3
illuminated,4.485148584
illusive,5
illustrative,5
illustrious,1.456867144
imaginable,3.555418973
imaginary,4.320261498
imaginative,3.869490313
imaginatively,4.341703151
imbalanced,2.486976142
immaculate,4.337390836
immaculately,3.962054494
immature,1.509534162
immeasurable,5
immeasurably,3.689606656
immediate,3.013857568
immediately,3.201595612
immense,2.973449439
immensely,3.976450073
imminent,1.8974222
immoderately,5
immoral,5
immortal,5
immovable,2
immune,4
impacted,2.81697738
impaired,4
impartial,1
impatient,2.478742328
impatiently,1.969724151
impeccable,4.473058517
impeccably,4.330451474
impending,3.356513605
impenetrable,3.810376789
imperative,3.296242296
imperceptible,3.760391657
imperfect,3.464668795
imperfectly,4
imperial,2.312831478
imperious,4.208549836
impersonal,2.11374604
impersonally,4
impertinent,1.456867144
impertinently,2
impervious,2
implausible,3
implicit in,5
implicit,3.760391657
impolite,2.431357959
impolitely,4
important,3.195914515
importantly,3.345503407
imported,5
imposingly,5
impossible,2.231520784
impossibly,2.493934685
impractical,2.609051316
imprecise,4
impressed,3.393376864
impressionable,3.403733121
impressionist,4.485148584
impressive,3.285767724
impressively,3.43111419
improbably,4.585657438
impromptu,3.399998902
improper,2.428555533
improperly,1.821957502
improved,4.043159522
impudent,2.698129085
impulsively,5
in a bad way,2.276997089
in a flash,3.114538753
in a nutshell,2.015502246
in a way,3.068075925
in advance,2.429449584
in advance,2.429449584
in agreement,2.3321002
in all probability,3
in all,3.288472347
in and of itself,3.120159439
in any case,2.868663022
in any event,3.469278864
in brief,1.8974222
in case,3.260165374
in circles,3.638939799
in common,3.168242702
in concert,4.414084574
in conclusion,2.098645014
in darkness,3.301062003
in demand,4.180588917
in detail,3.782445528
in due course,4
in due time,3.618392946
in earnest,3
in effect,2.273628995
in effect,2.273628995
in essence,3.040059953
in evidence,2.04455655
in fact,2.53663711
in flight,1
in for,2.94818636
in force,1.218188174
in front,2.542168153
in full swing,2.513771604
in full,2.711630009
in gear,5
in general,2.862700855
in good order,3.760391657
in good spirits,4.180588917
in good taste,4.485148584
in good time,3.441193463
in hand,2.492040868
in height,2.37337366
in her own right,5
in hiding,4
in high spirits,5
in his own right,5
in its own right,4.446808579
in kind,2.623280873
in large quantities,3.171469642
in league,3.350719146
in line,2.455632449
in line,2.455632449
in love,4.109638023
in name only,1.789280323
in name,2.799359388
in no time,4.253064616
in on,3.047561851
in one case,2.165316924
in one ear,4.190661521
in operation,3.273720801
in order,2.659915978
in other words,2.648308371
in particular,3.212328476
in passing,2.95999164
in person,3.2818186
in place,3.149381785
in play,3.488734589
in practice,3.098428164
in principle,4
in private,3.945967475
in public,3.125519392
in question,2.254297584
in reality,2.184714884
in return,2.63399715
in secret,4
in series,3
in short order,3.842390907
in short,2.733463229
in sight,1.897773982
in situ,1.973136076
in so far,3.573093892
in some manner,2
in some way,3.401384258
in spades,4.368764393
in stages,2.442807217
in stock,2.064332777
in store,3.128928294
in stride,3.891443924
in style,3.625006081
in tandem,4.585657438
in that location,3.139663217
in that respect,3.576920509
in that,2.84187567
in the air,2.52770405
in the beginning,2.742195284
in the buff,2.42330466
in the end,2.468843401
in the first place,2.196039268
in the flesh,4.485148584
in the lead,4
in the lead,4
in the least,3.43712339
in the long run,2.469111321
in the lurch,3
in the main,2.90760683
in the meantime,2.32887601
in the midst,3.555230491
in the nick of time,3.350719146
in the raw,2.955961795
in the same breath,1
in the south,3.861270505
in the way,2.702051016
in theory,2.262209347
in this,2.76054498
in time,3.184659924
in truth,3.735299775
in turn,2.447679078
in two ways,2.486976142
in unison,4.502238846
in use,2.436048026
in vain,3.350719146
in vogue,1.517714218
in writing,2.190297341
in writing,2.190297341
in-between,2.871023104
in-your-face,4.10394813
in,2.72499457
inaccessible,2.148137006
inaccurate,2.428099123
inaccurately,1.893750401
inactive,3
inadequate,2.135347017
inadequately,2.043103817
inadvertently,3.305881163
inane,2.486976142
inappropriate,2.201788355
inappropriately,2.211420981
inapt,1
inarticulate,2.486976142
inattentive,2.040423663
inattentively,3
inaudible,3.202634132
inaugural,4.239024441
inauspicious,3.350719146
inauspiciously,2
inauthentic,1.845872566
inbound,4.653333396
incandescent,3.350719146
incapable,1.4851571
incessant,2.709544934
incessantly,2.872712291
incidental,4.273743072
incidentally,2.409731743
inclement,5
inclined,2.891704195
included,2.955961795
inclusive,3.224124689
incoherent,2.277240442
incoherently,3
incoming,3.36560383
incomparable,4.147975506
incomparably,4.485148584
incompatible,2.719252363
incompetent,1.419121601
incompetently,2
incomplete,1.920413671
inconceivable,2
incongruent,2.601307114
incongruous,2.945615392
inconsequential,2.37337366
inconsiderate,2.070399829
inconsistent,2.495155565
inconsistently,2.018466998
inconsolable,4
inconspicuous,4.270785108
inconspicuously,3.674620964
incontrovertibly,4
inconvenient,2.371697137
inconveniently,4
incorporated,4.008921972
incorrect,1.905597607
incorrectly,1.835603816
increasingly,2.592935521
incredible,4.376537714
incredibly,2.851696106
incredulous,2.967776365
incredulously,3
incremental,3.350719146
indebted,4
indecent,3
indecisive,4.104742011
indeed,3.193367394
indefatigable,2
indefinable,5
indefinite,3
indefinitely,3.519307285
indelible,4.341240458
indentured,2
independent,3.108391171
independently,2.92648155
indescribable,4.476994218
indescribably,4.418382384
indestructible,5
indeterminable,2
indian,3.350258058
indicative,2.393601651
indifferent,1.960306187
indifferently,1.516535098
indigenous,4.485148584
indigestible,3
indignant,1.295089718
indirect,4.273743072
indirectly,4
indiscernible,2
indispensable,5
indistinct,2.543732082
indistinguishable,1.975210883
individual,3.177975874
individualistic,4.485148584
individualized,3.75246343
individually,3.139066754
indolent,2
indonesian,2.162855161
indoor,3.200338412
indubitably,5
indulgent,3.166067283
industrial-strength,2
industrial,3.533095263
industrialized,4
industrious,4
inebriated,2.207517515
inedible,1.592863099
ineffective,1.578278281
ineffectual,2.519365394
inefficient,2.0132092
inefficiently,3
inelegant,2.967776365
inept,1.607448358
ineptly,3
inequitable,4
inescapable,2.874343425
inevitable,2.65009316
inevitably,3.04617991
inexcusable,1.981184462
inexcusably,1.605912027
inexpensive,3.238678772
inexpensively,4.55681825
inexperienced,2.096044251
inexpertly,1.423184935
inexplicable,2.880956468
inextricably,5
infamous,3.437637602
infectious,4.849711018
infectiously,5
inferior,2.081280984
infinite,4.485148584
infinitely,2.088214587
infinitesimal,1
inflated,2.215133622
inflexible,2.390025308
influential,5
informal,3.826219188
informally,3.584603169
informational,4.429824629
informative,4.020190353
informatively,4.485148584
informed,4.20037707
infrared,3.350719146
infrequent,2.647067291
infrequently,2.861182282
infuriating,1.247261155
ingenious,4.051302123
ingeniously,4.299101544
ingenuous,4
ingratiating,4
inherent,1.708054656
inherently,2.901400412
inhospitable,2.018466998
inimitable,5
initial,2.613783484
initially,2.859057586
injured,4.653333396
inky,4
inlaid,4
inland,3.687050863
inner,3.278633404
innocent,2.2140133
innocently,2
innocuous,3
innovative,3.91872142
innumerable,3.313169467
inoffensive,2
inopportune,2.955961795
inordinate,1.913032273
inordinately,2.225230132
inquisitive,3.708300177
insane,2.988565045
insanely,2.893656395
insatiable,4
inscrutable,4
insensitive,1.930109467
inside out,4.293641144
inside-out,3.280553403
inside,3.086005413
inside,2.994341041
insightful,4.460921974
insignificant,2.48744138
insincere,1.838981514
insincerely,1
insipid,1.765714618
insistent,2.03431123
insofar,3.810376789
insolent,1
insouciant,2
inspirational,4.738693521
inspired,3.458048964
inspiring,2.743279509
instant,2.397504394
instantaneous,3.511525939
instantaneously,1.901510274
instantly,3.387591081
instead,2.444555015
instinctively,4.585657438
institutional,1.769200432
institutionally,2
instructive,4.485148584
instrumental,4.049425187
insubstantial,2.277240442
insufferable,2.277240442
insufficient,2.08699428
insufficiently,2.986557699
insulting,1.664037503
insultingly,1.722347439
insurmountable,4.485148584
intact,3.494171471
intangible,2.37337366
integral,4.157916263
integrated,4.485148584
intellectual,4.320261498
intellectually,4.485148584
intelligent,4.120960167
intelligently,3.629863764
intelligible,3
intended,3.19298823
intense,3.297148397
intensely,2.513138979
intensive,3.089691206
intensively,5
intent,2.127703442
intentional,3.104561647
intentionally,2.129573092
intently,3.429206729
interactive,3.714175503
interested,2.559003233
interesting,3.513164811
interestingly,2.807829522
interim,2.667317193
interior,3.264850674
intermediate,3.674620964
interminable,1.87691926
interminably,1.665659286
intermittent,1.977416177
intermittently,2.767896927
internal,3.443400831
internally,3.264765546
international,3.478540533
internationally,4.148886888
interpersonal,1.122452983
interpretive,1
interracial,4
interrupted,2.723727487
interstate,3.128550484
interwoven,4
intestinal,2.786051458
intimate,3.729875569
intimately,3.163203804
intimidating,4.007038069
into the wind,3.252172869
intolerable,2.204887811
intolerably,2.734280611
intolerant,2.751363799
intoxicated,4
intrepid,5
intricate,4.107543961
intricately,5
intriguing,3.732488746
intrinsic,2.818852991
introductory,3.417451589
introspective,4
intruding,5
intrusive,4.118460744
intuitive,4.220821484
intuitively,4.485148584
invalid,3.12565435
invaluable,4.738693521
invariably,3.080014576
invasive,3.82235448
inventive,3.9757298
inventively,2.762673397
inverse,3.760391657
inversely,2
inverted,2.967776365
investigative,3
inveterate,5
invigorating,4.485148584
invisible,2.334908069
invisibly,5
invitational,4
invitingly,4.341240458
involuntary,4
involved,2.976770776
inward,1.285159438
inwards,4
ionic,4
iranian,3.724016731
irate,1.692406752
irish,3.410609445
irksome,2.986557699
ironed,3
ironic,2.278404372
ironically,2.327873699
irrational,4
irregular,2.91367386
irregularly,3.350719146
irrelevant,1.990891494
irresistible,4.574473996
irresistibly,3
irrespective,3.519307285
irresponsible,2.792840092
irreverent,2.698129085
irritable,1.718296054
irritated,2.282259635
irritating,2.19812762
irritatingly,2.083286561
isolated,2.865045571
isolating,3
israeli,3.634314134
italian,3.373811632
jaded,3.313200627
jam-packed,3.315212426
jamaican,3.590282426
japanese,3.303183984
jarring,2.31703086
jarringly,3.350719146
jaundiced,3
javanese,5
jazzy,3.176807642
jealous,4.465259059
jealously,5
jeffersonian,3
jellied,2
jellylike,2
jerky,1.285159438
jittery,2
jocular,4
joint,2.60193357
jointed,3
jointly,4.485148584
jokingly,2.606354164
jolly,3.544097827
jolly,2.25685654
jordanian,4
jovial,4.172360045
joyful,3.102988088
joyfully,4.485148584
joyous,3.399032027
joyously,3.674620964
jr.,3
jubilant,4.007038069
judgmental,3.518750911
judicious,4.824915865
judiciously,5
juiceless,2.543732082
juicy,4.250677369
jumbled,4
jumbo,2.987799043
jumpy,2
junior,2.040701325
just about,2.999884631
just as,3.433073888
just in case,3.413241366
just in time,3.946922491
just now,4.171821729
just right,4.155502593
just so,2.625629729
just then,1.511387521
just,1.479295647
just,2.908416208
justifiable,2.887141066
justifiably,4.281564327
justified,2.745217108
justly,4.361179425
juvenile,2.649297639
juxtaposed,4
keen,2.863800568
keenly,3.296242296
kept up,2.73476359
key,3.259538388
keyed,3.760391657
kind of,2.871257224
kind,3.746094801
kindly,2.7948123
kinetic,3
kitschy,2.890500061
knock-down,4
knocked out,3.605015414
knotty,3
knowable,4
knowingly,5
knowledgeable,4.167345706
known,3.962584047
kooky,3.810376789
korean,2.99197616
kosher,2.486976142
l-shaped,2.221807404
labor-intensive,3.618392946
labored,3
laborious,4.653333396
lackadaisical,2.865195835
lackluster,2.041582235
lacklustre,2.479637085
laconic,2
laden,2.765952049
ladened,1
laid up,3
laid-back,4.005456533
lame,1.964683852
lamely,2
lamentable,2.486976142
landlocked,4.485148584
landscaped,4.429824629
languid,2
languidly,5
large-grained,5
large-scale,2.698129085
large,3.161684585
largely,2.514010947
larger,3.111279097
largish,4.385826837
last but not least,4.101872948
last-minute,4.151871761
last,2.841894375
last,2.977835486
lasting,3.539270549
lastly,2.734787409
late,2.925569677
late,2.832794769
lately,3.154970735
later on,3.430876106
later,2.947740937
later,2.301192327
latest,3.190329961
latin-american,4
latin,3.399586568
latish,5
latter,2.94086039
laudable,3.573093892
laudatory,5
laughable,1.535771008
laughably,1.988385459
laughing,3.405740792
laughingly,2
lavish,3.544238734
lavishly,4.378199394
lax,2.481025102
layered,3.443739888
lazily,3.099687044
lazy,2.431097946
leaded,4
leaden,1.647004828
leading,5
leafy,2.325366004
lean,3.277987574
least of all,3.674620964
least,2.490220761
least,2.848651845
leathery,1.651329065
lebanese,3.053382839
leery,3.834973081
left over,2.670844191
left-hand,4
left,2.50263778
left,1.375541881
leftover,2.513020273
legally,3.963662454
legendary,3.336915451
legged,5
legible,4
legitimate,2.648370776
legitimately,2.955961795
leisured,4
leisurely,3.603170227
leisurely,4.414084574
lemony,2.84089493
lengthily,3
lengthwise,2.698129085
lengthy,2.626638231
lenient,3
lenten,3.350719146
less-traveled,5
less,2.596390579
less,2.723154005
lesser,2.810504261
let alone,2.219927031
lethal,5
lethargic,2.138436396
level,3
lewd,5
liable,4
liberal,2.740885361
liberally,2.573266988
licensed,4
lickety split,4
life-sized,5
life-threatening,4
lifeless,1.931417587
lifelong,4.738693521
light-handed,4
light-hearted,4
light,3.614821807
lighthearted,4.00494835
lightly,3.121436849
lightweight,2.591805836
likable,3.584302535
like a shot,4.485148584
like an expert,5
like clockwork,4.368764393
like crazy,2.582623008
like kings,3.82119357
like mad,1.628201235
like royalty,4.487869089
like sin,1.908603793
like the devil,4
like thunder,4
like-minded,3
like,2.956977103
likeable,4.33403179
likely,2.482623714
likely,2.692823552
likewise,2.996448694
lilting,5
limited,2.632606511
limitless,4.273743072
limp,2.020018928
limpid,2
linear,3
liquid,2.96370208
liquified,3.511014876
listed,4
listless,2.646377168
lite,3.615844594
literal,3.760391657
literally,2.223116572
literary,3.076172315
literate,4
lithuanian,4.485148584
little by little,5
little-known,4.868354462
little,3.299706785
little,3.187229294
live,3.569065294
live,1
liveable,4
lively,3.745586292
liver,3.584603169
livid,1.1240514
loaded down,2
loaded,2.631093939
loamy,5
local,3.443889781
localized,5
locally,3.58911181
located,4
lofty,3.082075633
logical,2.478009559
logically,1
logistic,3
logistical,3.519307285
lone,2.150816337
lonely,2.617764175
lonesome,4.838258202
long ago,3.265567894
long since,3.090528853
long-ago,4
long-lasting,3.350719146
long-legged,5
long-term,3.641556858
long-winded,2.486976142
long,2.679982858
long,2.525199902
longer,2.357287716
longingly,4.00494835
longish,3.252172869
longitudinally,5
longstanding,2.65837993
longtime,2.716548319
look-alike,4.320261498
loony,5
loopy,5
loose-fitting,4
loose,2.849958129
loose,2.967776365
loosely,1.849007823
lopsided,2.665517914
lost,3.514338944
loud-mouthed,4.485148584
loud,2.777011527
loud,2.69287775
loudly,2.500704938
lousy,1.646311918
louvered,2
lovable,4.320261498
loveable,4
loved,4
lovely,3.748462094
loverly,4
loving,4.738693521
lovingly,3.528074795
low-backed,4
low-budget,4.485148584
low-cal,3.555516952
low-ceilinged,4
low-class,3.350719146
low-cost,4.320261498
low-cut,3.674620964
low-grade,1.657077088
low-key,3.786139169
low-keyed,4.091367346
low-level,4.320261498
low-lying,4
low-priced,2.486976142
low,2.840988291
low,4.400053718
lowbrow,5
lowest,2.172299367
lowly,3.464668795
loyal,2.498569909
loyally,5
luckily,2.940594436
lucky,3.480737138
lucrative,2.486976142
ludicrous,1.736888643
ludicrously,2.165704301
lugubrious,1
lukewarm,2.075088591
luminescent,5
luminous,4
lumpy,1.743157205
lunatic,3.674620964
luscious,4.314737203
lusciously,5
lush,3.989349064
lustrous,5
lusty,4.320261498
luxe,3.674620964
luxuriant,4
luxurious,3.482967635
luxuriously,5
lying in wait,4
lyonnaise,4
lyrical,4.653333396
lyrically,1
m,3.760391657
macho,4
macrobiotic,4
mad,2.293457822
maddening,3
made-to-order,5
made-up,2.37337366
made,3.767609441
madly,3
magic,3.906889229
magical,4.313677537
magically,2.546706227
magnanimous,5
magnanimously,3
magnetic,3.132673958
magnificent,4.299571191
magnificently,4.747572868
maiden,1.756013692
main,2.698085977
mainly,2.733433761
majestic,3.754663642
majestically,5
major,2.592111682
makeshift,1.690949326
malay,2
malaysian,3.069048113
male,2.693511099
malnourished,4
malted,3.486742859
maltese,2.869111417
mammoth,3.829629521
man-made,3.519307285
man-sized,3.350719146
manageable,3.892300026
managerial,2.084115051
manchurian,1.479295647
mandatory,2.108829692
maniacal,4
manic,3.06701967
manifest,4
manifestly,3
manipulative,2
manly,3.098428164
manly,3.519307285
mannered,4.248373262
mannerly,3
manual,2.792840092
manually,1.827987569
many a,2.867180977
many an,3.077629954
many,2.939093456
marbled,2.783242162
marginal,1.832856481
marginally,1.927016995
marine,3.709306688
marital,1.647519746
marked-up,3.350719146
marked,2.336464008
markedly,2.675029316
marketable,3.350719146
married,3.626802299
marvellous,4.012088317
marvellously,5
marvelous,4.044426062
marvelously,4.814726883
masculine,3.664595706
masonic,5
mass-produced,2.156555639
mass,2.266895189
massive,2.601513547
massively,1.96826412
masted,3
masterful,4.36500561
masterfully,4.41442437
masterly,5
matching,4.145422976
matchless,5
materially,3.098428164
matter-of-fact,2
mature,3.467604218
matured,4
maximal,4
maximum,3.248944655
maybe,2.597440995
meager,2.221727667
mealy,2.244684005
mean,2.574161148
meaningful,3.514327013
meaningfully,4.320261498
meaningless,1.927544929
meanly,2
meantime,3.098428164
meanwhile,1.844756957
measly,2.783242162
measurable,3.350719146
measurably,2.486976142
measured,3.458263366
meat-eating,4.485148584
meatless,3.546407569
meaty,3.561591339
mechanic,4
mechanical,2.093358424
meddlesome,3
median,1.479295647
medical,2.976845415
medically,2.486976142
medicinal,1.573953616
medieval,2.939314968
mediocre,1.890491817
meditative,4
mediterranean,3.214742071
medium-dry,1
medium-size,2.646377168
medium-sized,3.389298235
medium,2.495814096
meek,2.486976142
meekly,3
melancholy,4
mellifluous,5
mellow,3.537084675
melodic,4
melodious,5
meltable,3
melted,2.487647466
membranous,1
memorable,3.695751889
memorably,3.870391402
menacingly,4
mental,3.650300404
mentally,2.723601182
mercenary,1
mercifully,3.229581958
mere,3.204958563
merely,2.454498209
merited,5
merry,3.438957269
meshed,5
messily,5
messy,2.330662123
metallic,2.068939442
meteoric,4
methodical,3
meticulous,4.424095717
meticulously,4.520146772
metric,4.485148584
metropolitan,3.765539513
mexican,3.115094514
micro,2.37337366
microscopic,2.08099812
microscopically,3
mid-atlantic,4.28969758
mid,3.007303539
middle atlantic,4
middle eastern,3.323623518
middle-aged,1.946142167
middle-of-the-road,2.277240442
middle,2.88473115
middling,2.098003887
midget,2
midwestern,3.78064416
mightily,3.128550484
mighty,2.734690069
mighty,4.485148584
milanese,3.480100085
mild,3.160113828
mildly,2.756127163
militant,3.584603169
military,3.059276443
milky,2.831197406
milled,3
millionth,5
mind-altering,4.485148584
mind-blowing,3.538665712
mind-boggling,3.883704676
minded,3.512857754
mindful,3.965478517
mindfully,4.485148584
mindless,2.229538678
mini,3.085166587
miniature,2.508200604
minimal,2.41274991
minimalist,3.284248225
minimally,2.542658374
minimum,2.76522529
miniscule,1.876036082
minor,3.808354284
minty,3.188734292
minuscule,1.808274537
minute,2.73042262
minutely,3
miraculous,4.790322626
miraculously,1.803351074
miscellaneous,3.760391657
miserable,1.703786956
miserably,1.880241989
miserly,1.699448174
misfortunate,4
misguided,2.232124762
misleading,2.123216111
misleadingly,3
mismatched,4
misshapen,5
missing,2.730507663
missionary,4
mistaken,2.789941105
mistakenly,2.843126261
misty,4
mixed-up,2.840911793
mixed,2.905777333
mobile,2.975793451
mock,2.668116519
mockingly,5
mod,2.698129085
moderate-size,4
moderate-sized,2.646377168
moderate,3.457184459
moderately,3.481396273
modern,3.733132401
moderne,4.008921972
modernistic,3.27743112
modernized,4.824915865
modest,3.295151659
modestly,3.895449988
modifiable,4
modulated,3
moist,3.707267888
moistly,5
molded,2.979028708
moldy,2.402718968
molecular,3.610440496
molten,3.448547144
momentarily,1.490216498
momentary,3.264294949
momentous,4.33403179
monetary,2.37337366
moneyed,2
mongolian,3.51672135
monied,4.653333396
monochromatic,3.447589599
monosyllabic,5
monotone,3
monotonous,2.714566673
monstrous,2.197398671
monstrously,4
monthly,4.019811074
monthly,4.369543369
monumental,3.128550484
moody,2.269902657
moorish,4.385826837
moral,2.655935529
morally,1.312145792
moravian,5
morbid,3
more and more,3.000318353
more often than not,2.900638261
more or less,3.138493602
more than,2.957882291
more,2.919152712
more,3.034868337
moreover,2.325192246
moroccan,3.074213484
morose,3
mortal,5
mortuary,1.312145792
mosaic,3.458263366
moss green,4
mossy,1.312145792
most especially,3.05559606
most importantly,3.801153371
most,2.921250622
most,3.25974488
mostly,2.650944279
motherless,4
motivated,1.963903494
motivational,5
mouldy,4
mountainous,4
mousy,4
mouth-watering,4.510935815
movable,1.973136076
moveable,4.320261498
much as,3.149818856
much,2.786814245
much,2.807524617
mucky,1.218188174
muddy,2.321328894
muggy,1.827987569
multi-color,3
multi-colored,3.674620964
multi-ethnic,4.485148584
multicolor,4
multicolored,3
multicoloured,5
multiethnic,3.350719146
multifaceted,5
multilevel,4
multilingual,4
multiple,2.861828551
multiplex,5
multistory,4
mundane,2.408527718
municipal,1.941995344
murky,1.361546844
muscular,5
mushy,2.056160346
musical,2.923223052
musically,5
musky,3
mussy,2
must,4.008921972
musty,1.838847461
mute,4
muted,3.781888034
mutual,4.251682099
mutually exclusive,5
mutually,4.485148584
myopic,3
myriad,2.746784589
mysterious,2.850117756
mysteriously,3.236357476
mystical,5
mystified,2
mystifying,1.218188174
nagging,4.171821729
naive,2.027238702
naively,2.486976142
naked,3.364926926
namby-pamby,4
nameless,5
namely,3.098660871
narrative,2
narrow,2.808317637
narrowly,3.8658939
nasal,1.499150184
nastily,2.698129085
nasty,1.773519117
national,3.324952375
nationalist,4
nationally,3.653080576
nationwide,3.247357611
nationwide,5
native american,4.628534762
native,3.403404972
nattily,5
natty,5
natural,3.607529786
naturally occurring,2
naturally,2.869527839
naughty,3.211944461
nauseating,4
nautical,3.286921973
naval,5
navigable,4.485148584
nay,3
neanderthal,5
neapolitan,1.701557047
near,3.700340652
near,2.960991905
nearby,2.730816263
nearby,2.912182582
nearly,2.372851001
neat,3.566527533
neatly,3.183409104
nebulous,3.350719146
necessarily,3.153357263
necessary,3.019409572
neck and neck,4.485148584
neck and neck,4.485148584
needed,2.500940939
needful,4
needless,1.999056904
needlessly,2.401956543
needy,3.128550484
negative,3.377908047
negatively,2.595355882
neglectful,2.155286627
negligent,2.114584653
negligently,3
negligible,2.816501377
negotiable,1
neighboring,3
neighborly,3.096780109
nepalese,4
nerve-wracking,3
nervous,3.105407899
nervously,1.901510274
nervy,3.212649741
nestled,4.320261498
net,2.731773653
netted,2
neurotic,4
neutral,3.416912237
never again,1.319206691
never-ending,2.388242365
never,2.484820104
nevertheless,3.14098961
new,3.250768885
newborn,2.171482605
newfound,5
newly,3.166587659
newsworthy,5
next door,2.630820578
next-to-last,4
next,3.11960019
next,3.870895595
nicaraguan,4
nice,3.320071931
nicely,3.441527936
nifty,2.616436935
nigh,4.320261498
nightly,3.411231858
nightly,4.414084574
nightmarish,3.674620964
nimble,4
nine times,3.760391657
nineteen,4
ninety-two,5
ninth,4.849711018
nippy,5
no doubt,3.371980231
no end,1.870393406
no longer,2.318825082
no matter what happens,3
no matter,3.251867576
no more,2.022640539
no-frills,3.384812433
no-nonsense,2.581335851
no,2.288684739
noble,4.171821729
noiseless,5
noisily,2.583124681
noisome,4
noisy,2.93717271
nomadic,4
nominal,2.772132746
nominally,2.591805836
non-negotiable,2
non-white,4
non,4
nonalcoholic,2.665517914
nonchalant,2.144820994
nondescript,2.312920745
nonessential,5
nonetheless,3.306172253
nonexistent,1.859136261
nonfat,2.486976142
noninvasive,4
nonprofessional,2
nonprofit,3
nonsense,2.733040801
nonsensical,2.955961795
nonstop,3.244072443
nontraditional,4.005811048
nonverbal,3
nordic,4
normal,2.906841327
normally,2.85342002
north african,3.352229552
north american,3.72457579
north-central,4
north,3.424393727
north,3.437395351
northeastern,1.517714218
northern,4.189129686
northwest,4.172951894
northwestern,4.485148584
norwegian,3.322036496
nosed,4.485148584
nosey,4
nostalgic,3.323077862
nosy,2.020231544
not bad,2.71341449
not intrusive,4.340391489
not surprised,3.313253413
not to mention,2.952010154
not,2.513146059
notable,3.209491717
notably,3.202238083
noted,4
noteworthy,2.889535597
noticeable,3.034619264
noticeably,2.961403328
noticed,2.063571802
notorious,3.231961045
notoriously,3.662834893
notwithstanding,5
nourished,4
nourishing,3.760391657
novel,3.491101773
now and again,3.633042328
now and then,3.892592058
now now,3.85518065
now,3.044668511
nowadays,3.954030227
nowhere,2.202555872
noxiously,5
nuclear,2
nude,2.226776317
numb,3.674620964
numbing,5
numerable,4
numerous,2.814476585
numinous,5
nutrient,3
nutritional,3.646345062
nutritionally,2.955961795
nutritious,4.004308689
nutty,3.868372061
o'clock,2.424587804
o.k.,2.254090731
o.k.,2.165704301
oafish,4
obediently,5
obese,3.760391657
objectionable,3.929525923
objectionably,3
objective,3.618392946
objectively,3.405740792
obligated,3.405740792
