,Unnamed: 0,Word,Tag,Score,avg
1149,47755,boost,v,5.46496,2.57392
1150,47757,booster,n,-0.007347882,-0.007347882
1151,47758,booster_amplifier,n,0.388485022,0.388485022
1152,47760,booster_dose,n,0.388485022,0.388485022
1153,47761,booster_rocket,n,0.388485022,0.388485022
1154,47762,booster_shot,n,-0.048534778,-0.048534778
1155,47763,booster_station,n,-0.048534778,-0.048534778
1156,47764,booster_unit,n,-0.048534778,-0.048534778
1157,47766,boot,v,-2.48832,-2.48832
1158,47770,boot_out,v,0.95136,0.95136
1159,47794,booty,n,-0.31712,-0.31712
1160,47803,bop,v,-0.218220646,-0.218220646
1161,47817,border_on,v,-0.31712,-0.31712
1162,47835,boredom,n,-2.48832,-2.48832
1163,47843,born,a,-0.31712,-0.31712
1164,47883,bosom,v,-0.63424,-0.63424
1165,47890,boss,v,0.31712,0.31712
1166,47908,botch,n,0.31712,1.09739008
1167,47909,botch,v,1.87766016,1.09739008
1168,47910,botch_up,v,0.070985728,0.070985728
1169,47916,bother,n,-7.65318656,-7.65318656
1170,47918,botheration,n,2.496617472,2.496617472
1171,47945,bottle_up,v,0.63424,0.63424
1172,48053,bounteous,a,-0.375532032,-0.375532032
1173,48057,bountiful,a,-0.014197146,-0.014197146
1174,48062,bouquet,n,-0.31712,-0.31712
1175,48077,bout,n,-2.48832,-2.48832
1176,48126,bowl_over,v,0.63424,0.63424
1177,48219,brabble,v,0.31712,0.31712
1178,48282,brag,v,-5.46496,-5.46496
1179,48331,brainchild,n,-0.31712,-0.31712
1180,48332,brainiac,n,-0.31712,-0.31712
1181,48339,brainstorm,n,-0.375532032,-0.375532032
1182,48345,brainwave,n,-0.014197146,-0.014197146
1183,48408,branding_iron,n,0.31712,0.31712
1184,48410,brandish,v,-2.48832,-2.48832
1185,48445,brat,n,0.232417792,0.232417792
1186,48451,bratwurst,n,-0.218220646,-0.218220646
1187,48452,bravado,n,-2.48832,-2.48832
1188,48458,braveness,n,-0.832205824,-0.832205824
1189,48459,bravery,n,3.494833459,3.494833459
1190,48460,bravo,n,0.31712,0.31712
1191,48465,brawl,v,-2.48832,-2.48832
1192,48484,breach,n,0.31712,-9.219019705
1193,48485,breach,v,-18.75515941,-9.219019705
1194,48499,bread_and_butter,n,-0.31712,-0.31712
1195,48522,breadwinner,n,2.48832,2.48832
1196,48524,break,v,-29.91655077,-29.91655077
1197,48526,break-dance,v,4.217361392,4.217361392
1198,48529,break_away,v,4.511008758,4.511008758
1199,48533,break_dance,v,2.763119054,2.763119054
1200,48535,break_down,v,6.096608758,6.096608758
1201,48537,break_in,v,0.31712,0.31712
1202,48539,break_loose,v,0.31712,0.31712
1203,48543,break_off,v,0.232417792,0.232417792
1204,48546,break_out,v,0.31712,0.31712
1205,48548,break_short,v,-0.218220646,-0.218220646
1206,48551,break_up,v,1.90272,1.90272
1207,48587,breakup,n,0.63424,0.63424
1208,48605,breastfeed,v,-0.31712,-0.31712
1209,48620,breathe_in,v,-0.31712,-0.31712
1210,48628,breathing_in,n,-0.63424,-0.63424
1211,48660,breeding,n,-0.31712,-0.31712
1212,48673,brethren,n,-0.31712,-0.31712
1213,48696,bribe,v,-2.48832,-2.48832
1214,48776,brigand,n,0.31712,0.31712
1215,48780,bright,r,2.195678336,2.195678336
1216,48785,brighten,v,-0.31712,-0.31712
1217,48786,brightly,r,-0.558990244,-0.558990244
1218,48789,brightness,n,3.661274624,3.661274624
1219,48791,brightness_level,n,-0.998646989,-0.998646989
1220,48793,brilliance,n,6.95328,6.95328
1221,48794,brilliancy,n,-0.63424,-0.63424
1222,48798,brilliantly,r,-0.125110739,-0.125110739
1223,48801,brim_over,v,0.63424,0.63424
1224,48816,bring_around,v,-0.307191009,-0.307191009
1225,48817,bring_back,v,0.317397402,0.317397402
1226,48818,bring_down,v,1.90272,1.90272
1227,48819,bring_forth,v,-0.31712,-0.31712
1228,48820,bring_forward,v,-0.31712,-0.31712
1229,48822,bring_home_the_bacon,v,-0.31712,-0.31712
1230,48823,bring_in,v,-0.63424,-0.63424
1231,48825,bring_on,v,0.28622848,0.28622848
1232,48827,bring_out,v,0.464835584,0.464835584
1233,48829,bring_round,v,0.304128165,0.304128165
1234,48830,bring_through,v,-0.31712,-0.31712
1235,48831,bring_to,v,-0.051717372,-0.051717372
1236,48834,bring_up,v,-0.31712,-0.31712
1237,48860,bristle,v,-1.0,-1.0
1238,48897,broad,a,-0.31712,-0.31712
1239,48987,brokenheartedness,n,0.31712,0.31712
1240,49002,bromide,n,0.31712,0.31712
1241,49051,brood,v,-5.46496,-5.46496
1242,49063,brook,v,-1.26848,-1.26848
1243,49093,brotherhood,n,2.48832,2.48832
1244,49096,brotherly,r,2.48832,2.48832
1245,49097,brotherly_love,n,-0.31712,-0.31712
1246,49100,brouhaha,n,0.31712,0.31712
1247,49179,bruise,n,-2.48832,-0.76848
1248,49180,bruise,v,0.95136,-0.76848
1249,49201,brush_aside,v,0.751064064,0.751064064
1250,49207,brush_off,v,0.028394291,0.028394291
1251,49210,brush_up,v,-0.31712,-0.31712
1252,49229,brutality,n,-2.48832,-2.48832
1253,49234,brute,n,-2.48832,-2.48832
1254,49254,bubble_over,v,0.31712,0.31712
1255,49276,buck,v,0.95136,0.95136
1256,49299,buckle,v,-5.46496,-5.46496
1257,49301,buckle_under,v,0.31712,0.31712
1258,49336,budge,v,0.31712,0.31712
1259,49349,buff,n,-0.245808411,-0.245808411
1260,49368,buffer,n,0.133737067,0.133737067
1261,49373,buffer_storage,n,-0.131617151,-0.131617151
1262,49374,buffer_store,n,-0.042448259,-0.042448259
1263,49375,buffer_zone,n,-0.112321321,-0.112321321
1264,49389,bug,v,-3.97664,-3.97664
1265,49418,build_up,v,-0.63424,-0.63424
1266,49456,bulge,n,-0.31712,-0.31712
1267,49473,bulk_large,v,0.63424,0.63424
1268,49512,bullet,n,-3.752728064,-3.752728064
1269,49516,bullet_train,n,0.673997517,0.673997517
1270,49534,bullheadedness,n,0.31712,0.31712
1271,49555,bully,n,0.31712,0.31712
1272,49570,bum,n,-5.174818816,-5.174818816
1273,49574,bumble,v,2.729813504,2.729813504
1274,49582,bump,v,0.31712,0.31712
1275,49583,bump_around,v,0.31712,0.31712
1276,49598,bumptiousness,n,0.31712,0.31712
1277,49604,bunce,n,-0.31712,-0.31712
1278,49632,bungle,n,0.31712,-3.2853078015
1279,49633,bungle,v,-6.887735603,-3.2853078015
1280,49641,bunk,v,0.31712,0.31712
1281,49645,bunker,n,0.31712,0.31712
1282,49656,buns,n,0.848671539,0.848671539
1283,49680,burble,v,0.31712,0.31712
1284,49684,burden,n,-2.48832,-3.120524032
1285,49685,burden,v,-3.752728064,-3.120524032
1286,49709,burglar,n,-2.48832,-2.48832
1287,49715,burglary,n,-2.48832,-2.48832
1288,49740,burlesque,n,0.31712,0.31712
1289,49743,burn,n,-2.330637312,-3.51003294
1290,49744,burn,v,-4.689428568,-3.51003294
1291,49747,burn_down,v,0.75209859,0.75209859
1292,49748,burn_mark,n,0.499323494,0.499323494
1293,49749,burn_off,v,0.75209859,0.75209859
1294,49750,burn_out,v,0.31712,0.31712
1295,49752,burn_up,v,-0.021059199,-0.021059199
1296,49761,burning,n,0.232417792,0.232417792
1297,49762,burning_at_the_stake,n,-0.218220646,-0.218220646
1298,49807,burst_forth,v,0.31712,0.31712
1299,49815,burthen,v,0.673997517,0.673997517
1300,49818,bury,v,-2.48832,-2.48832
1301,49866,bushel,v,-0.95136,-0.95136
1302,49872,bushwhack,v,0.63424,0.63424
1303,49931,buss,n,-0.31712,-0.31712
1304,49932,buss,v,-0.31712,-0.31712
1305,49934,bust,n,0.31712,0.95136
1306,49935,bust,v,1.5856,0.95136
1307,49938,bust_up,v,0.31712,0.31712
1308,49945,bustle,v,0.375532032,0.375532032
1309,49946,bustle_about,v,0.014197146,0.014197146
1310,49953,busybody,n,-2.48832,-2.48832
1311,49956,but,r,-0.31712,-0.31712
1312,49969,butcher,v,0.31712,0.31712
1313,49977,butchering,n,0.416102912,0.416102912
1314,49979,butchery,n,-2.24741673,-2.24741673
1315,49986,butt,n,0.204954112,0.204954112
1316,49992,butt_end,n,-0.228115558,-0.228115558
1317,49995,butt_joint,n,-0.228115558,-0.228115558
1318,50028,butterfly,v,-0.31712,-0.31712
1319,50059,buttocks,n,0.089004442,0.089004442
1320,50103,buy,n,1.0,1.0
1321,50106,buy_at,v,0.31712,0.31712
1322,50114,buy_the_farm,v,1.5856,1.5856
1323,50117,buyback,n,-0.31712,-0.31712
1324,50125,buzz,v,0.31712,0.31712
1325,50136,by-blow,n,0.31712,0.31712
1326,50148,by_chance,r,0.232417792,0.232417792
1327,50158,by_luck,r,-0.218220646,-0.218220646
1328,50173,bye,n,0.232417792,0.232417792
1329,50174,bye-bye,n,-0.218220646,-0.218220646
1330,50198,c,n,0.31712,0.31712
1331,50201,ca-ca,v,-0.31712,-0.31712
1332,50202,cab,n,0.31712,0.31712
1333,50205,cabal,n,0.31712,0.31712
1334,50212,cabaret,n,0.31712,0.31712
1335,50216,cabbage,v,0.63424,0.63424
1336,50267,cache,v,0.31712,0.31712
1337,50298,cacophony,n,0.63424,0.63424
1338,50323,cadence,n,0.232417792,0.232417792
1339,50325,cadency,n,-0.218220646,-0.218220646
1340,50405,cajole,v,-0.31712,-0.31712
1341,50411,cakehole,n,0.63424,0.63424
1342,50431,calamity,n,-8.4416,-8.4416
1343,50561,call,v,0.7196032,0.7196032
1344,50568,call_back,v,-0.41970432,-0.41970432
1345,50572,call_down,v,0.697537024,0.697537024
1346,50575,call_forth,v,-0.607707853,-0.607707853
1347,50578,call_in,v,-0.080654336,-0.080654336
1348,50585,call_off,v,-0.019785216,-0.019785216
1349,50586,call_on,v,0.31712,0.31712
1350,50587,call_on_the_carpet,v,0.343652147,0.343652147
1351,50595,call_up,v,-0.397774336,-0.397774336
1352,50641,calm,n,8.3038336,6.028280832
1353,50642,calm,v,3.752728064,6.028280832
1354,50643,calm_air,n,-1.22400512,-1.22400512
1355,50644,calm_down,v,-0.673997517,-0.673997517
1356,50647,calmness,n,11.04705792,11.04705792
1357,50665,calumniate,v,0.95136,0.95136
1358,50732,camo,n,0.14311424,0.14311424
1359,50736,camouflage,n,0.232417792,0.232417792
1360,50797,can,n,0.232417792,0.232417792
1361,50800,can_buoy,n,-0.218220646,-0.218220646
1362,50836,cancel,v,-0.983119667,-0.983119667
1363,50840,cancellation,n,-2.48832,-2.48832
1364,50843,cancer,n,-2.48832,-2.48832
1365,50862,candid,a,-0.31712,-0.31712
1366,50870,candidness,n,-0.699851244,-0.699851244
1367,50893,candor,n,3.371176944,3.371176944
1368,50894,candour,n,-0.523060254,-0.523060254
1369,50904,candy_kiss,n,-0.31712,-0.31712
1370,50964,cannibal,n,-2.48832,-2.48832
1371,50974,cannon,n,-2.48832,-2.48832
1372,51004,canonic,a,-0.375532032,-0.375532032
1373,51005,canonical,a,-0.014197146,-0.014197146
1374,51085,capability,n,2.330637312,2.330637312
1375,51086,capable,a,-0.31712,-0.31712
1376,51087,capableness,n,-0.499323494,-0.499323494
1377,51344,capitalise,v,-0.416102912,-0.416102912
1378,51351,capitalize,v,2.24741673,2.24741673
1379,51359,capitulate,v,-2.48832,-2.48832
1380,51393,capsize,v,-2.48832,-2.48832
1381,51415,captivate,v,-0.416102912,-0.416102912
1382,51419,captivation,n,5.46496,5.46496
1383,51421,captive,n,0.31712,0.31712
1384,51423,captivity,n,0.31712,0.31712
1385,51427,capture,v,-0.24741673,-0.24741673
1386,51499,carapace,n,0.31712,0.31712
1387,51598,card,v,0.31712,0.31712
1388,51682,care,n,3.97664,3.23248
1389,51683,care,v,2.48832,3.23248
1390,51687,care_for,v,-0.63424,-0.63424
1391,51690,careen,v,-2.48832,-2.48832
1392,51702,carefulness,n,-0.599009792,-0.599009792
1393,51706,carelessness,n,-5.091598234,-5.091598234
1394,51707,caress,n,2.48832,2.48832
1395,51708,caress,v,2.48832,2.48832
1396,51755,cark,v,0.95136,0.95136
1397,51764,carnage,n,0.31712,0.31712
1398,51783,carnival,n,-0.31712,-0.31712
1399,51802,carom,n,0.31712,0.31712
1400,51918,carry_away,v,0.57245696,0.57245696
1401,51921,carry_off,v,0.929671168,0.929671168
1402,51922,carry_on,v,-0.31712,-0.31712
1403,51923,carry_out,v,-0.518646272,-0.518646272
1404,51925,carry_through,v,-0.246614938,-0.246614938
1405,51936,cart,v,0.31712,0.31712
1406,51993,carve_up,v,0.31712,0.31712
1407,52038,case_in_point,n,-0.31712,-0.31712
1408,52040,case_law,n,-0.31712,-0.31712
1409,52065,cash_advance,n,-0.31712,-0.31712
1410,52077,cash_in_one's_chips,v,1.5856,1.5856
1411,52096,casing,n,0.31712,0.31712
1412,52135,cast_aside,v,0.861476898,0.861476898
1413,52136,cast_away,v,0.106451544,0.106451544
1414,52137,cast_down,v,0.63424,0.63424
1415,52140,cast_off,v,0.31712,0.31712
1416,52142,cast_out,v,0.461759464,0.461759464
1417,52144,castaway,n,0.31712,0.31712
1418,52177,casualness,n,-0.31712,-0.31712
1419,52178,casualty,n,-2.48832,-2.48832
1420,52225,cataclysm,n,-8.4416,-8.4416
1421,52287,catastrophe,n,-8.4416,-8.4416
1422,52300,catch,n,-5.46496,-5.46496
1423,52365,cater,v,-0.31712,-0.31712
1424,52427,cattiness,n,0.31712,0.31712
1425,52495,cause_of_death,n,0.31712,0.31712
1426,52507,caustic_remark,n,0.63424,0.63424
1427,52512,cauterise,v,0.375532032,0.375532032
1428,52514,cauterize,v,0.014197146,0.014197146
1429,52535,cave,v,-3.97664,-3.97664
1430,52539,cave_in,v,0.95136,0.95136
1431,52562,cavort,v,-0.31712,-0.31712
1432,52582,cease_and_desist_order,n,0.31712,0.31712
1433,52610,ceding_back,n,0.31712,0.31712
1434,52625,celebrate,v,2.48832,2.48832
1435,52628,celebration,n,3.97664,3.97664
1436,52631,celebrity,n,5.46496,5.46496
1437,52647,celestial,a,-0.31712,-0.31712
1438,52738,censor,v,-2.48832,-2.48832
1439,52741,censoring,n,0.416102912,0.416102912
1440,52743,censorship,n,-2.24741673,-2.24741673
1441,52745,censure,n,0.63424,-0.92704
1442,52746,censure,v,-2.48832,-0.92704
1443,52881,cephalalgia,n,0.31712,0.31712
1444,52930,cerebral,a,-0.31712,-0.31712
1445,52956,cerement,n,0.31712,0.31712
1446,53072,chafe,n,0.63424,0.7928
1447,53073,chafe,v,0.95136,0.7928
1448,53077,chaff,v,-0.31712,-0.31712
1449,53086,chagrin,n,0.31712,0.47568
1450,53087,chagrin,v,0.63424,0.47568
1451,53160,challenge,n,-2.48832,-3.23248
1452,53161,challenge,v,-3.97664,-3.23248
1453,53163,challenger,n,0.95136,0.95136
1454,53183,chamfer,v,0.389779456,0.389779456
1455,53195,champ,n,7.574142464,7.574142464
1456,53203,champion,n,11.88897096,5.78592548
1457,53204,champion,v,-0.31712,5.78592548
1458,53206,championship,n,5.46496,5.46496
1459,53215,chance_event,n,0.31712,0.31712
1460,53216,chance_on,v,-0.375532032,-0.375532032
1461,53217,chance_upon,v,-0.014197146,-0.014197146
1462,53220,chancel,n,-0.31712,-0.31712
1463,53241,change_by_reversal,v,0.31712,0.31712
1464,53263,change_state,v,0.31712,0.31712
1465,53274,changeling,n,0.31712,0.31712
1466,53286,channelise,v,-0.375532032,-0.375532032
1467,53288,channelize,v,-0.014197146,-0.014197146
1468,53303,chaos,n,-3.97664,-3.97664
1469,53337,char,v,0.31712,0.31712
1470,53362,charade,n,0.31712,0.31712
1471,53363,charades,n,0.06208,0.06208
1472,53377,charge,v,-2.422090752,-2.422090752
1473,53388,charge_up,v,0.174674022,0.174674022
1474,53399,charisma,n,2.48832,2.48832
1475,53405,charity,n,2.48832,2.48832
1476,53418,charm,n,2.48832,3.23248
1477,53419,charm,v,3.97664,3.23248
1478,53447,chase,n,-2.48832,-2.296650957
1479,53448,chase,v,-2.104981914,-2.296650957
1480,53449,chase_after,v,0.450925036,0.450925036
1481,53450,chase_away,v,0.31712,0.31712
1482,53459,chasten,v,0.324649472,0.324649472
1483,53460,chasteness,n,-0.31712,-0.31712
1484,53461,chastening,n,-0.375532032,-0.375532032
1485,53462,chastise,v,-0.825325978,-0.825325978
1486,53463,chastisement,n,-0.014197146,-0.014197146
1487,53464,chastity,n,-0.31712,-0.31712
1488,53470,chat_up,v,-0.31712,-0.31712
1489,53502,cheapen,v,-3.97664,-3.97664
1490,53510,cheat_on,v,0.31712,0.31712
1491,53511,cheater,n,-2.48832,-2.48832
1492,53550,checkmate,n,-0.31712,-0.31712
1493,53551,checkmate,v,-0.31712,-0.31712
1494,53572,cheekiness,n,0.63424,0.63424
1495,53578,cheer,v,4.932656503,4.932656503
1496,53579,cheer_up,v,-0.891290951,-0.891290951
1497,53647,chemical_attraction,n,-0.31712,-0.31712
1498,53721,cherish,v,3.97664,3.97664
1499,53745,cherub,n,2.48832,2.48832
1500,53746,cherubic,a,-0.31712,-0.31712
1501,53790,chevvy,v,1.425075905,1.425075905
1502,53791,chevy,v,-0.207182861,-0.207182861
1503,53794,chew_out,v,1.397475609,1.397475609
1504,53797,chew_up,v,0.312776847,0.312776847
1505,53817,chicane,v,0.375532032,0.375532032
1506,53823,chick,n,0.31712,0.31712
1507,53886,chide,v,-4.244984516,-4.244984516
1508,53898,chiefly,r,-0.31712,-0.31712
1509,53934,childbed,n,0.31712,0.31712
1510,53961,chill,n,-0.63424,-0.63424
1511,53963,chill_out,v,-0.31712,-0.31712
1512,53967,chilliness,n,0.31712,0.31712
1513,54049,chip_in,v,-0.31712,-0.31712
1514,54062,chirk_up,v,-0.366465188,-0.366465188
1515,54110,chivalry,n,3.97664,3.97664
1516,54114,chivvy,v,-0.50649512,-0.50649512
1517,54115,chivy,v,-0.271986812,-0.271986812
1518,54182,chock_up,v,0.31712,0.31712
1519,54219,choke,n,-2.48832,-8.74064465
1520,54220,choke,v,-14.9929693,-8.74064465
1521,54222,choke_back,v,0.408706744,0.408706744
1522,54223,choke_coil,n,0.375532032,0.375532032
1523,54224,choke_down,v,0.020048019,0.020048019
1524,54226,choke_off,v,1.969236102,1.969236102
1525,54227,choke_up,v,0.31712,0.31712
1526,54237,choking_coil,n,0.014197146,0.014197146
1527,54248,choler,n,0.31712,0.31712
1528,54263,chomp,n,0.31712,0.31712
1529,54285,chop-chop,r,-0.31712,-0.31712
1530,54315,chord,v,-0.31712,-0.31712
1531,54325,chore,n,-2.48832,-2.48832
1532,54362,chouse,v,0.014197146,0.014197146
1533,54374,christen,v,-0.31712,-0.31712
1534,54482,chuck_out,v,0.63424,0.63424
1535,54484,chuck_up_the_sponge,v,0.31712,0.31712
1536,54501,chum,n,2.330637312,2.330637312
1537,54502,chum_salmon,n,-0.499323494,-0.499323494
1538,54506,chump,n,0.63424,0.63424
1539,54509,chunk,n,-0.31712,-0.31712
1540,54543,churl,n,0.31712,0.31712
1541,54549,churn_up,v,0.63424,0.63424
1542,54578,cicatrice,n,0.375532032,0.375532032
1543,54580,cicatrix,n,0.014197146,0.014197146
1544,54681,circle,n,-2.330637312,-2.330637312
1545,54688,circuit,n,0.499323494,0.499323494
1546,54743,circumscribe,v,0.63424,0.63424
1547,54747,circumspection,n,-0.63424,-0.63424
1548,54750,circumstances,n,-0.31712,-0.31712
1549,54753,circumstantially,r,0.31712,0.31712
1550,54756,circumvent,v,0.95136,0.95136
1551,54786,citation,n,-0.63424,-0.63424
1552,54827,city_block,n,0.31712,0.31712
1553,54899,civilisation,n,-0.832205824,-0.832205824
1554,54900,civilise,v,-0.832205824,-0.832205824
1555,54902,civility,n,3.97664,3.97664
1556,54903,civilization,n,3.494833459,3.494833459
1557,54904,civilize,v,3.494833459,3.494833459
1558,54911,clabber,v,0.176476672,0.176476672
1559,54912,clack,n,0.116233646,0.116233646
1560,54914,clack_valve,n,-0.086547829,-0.086547829
1561,54939,clam_up,v,0.445567468,0.445567468
1562,54944,clamber,v,0.63424,0.63424
1563,54951,clamor,n,-3.39623779,-3.39623779
1564,54953,clamoring,n,0.712331784,0.712331784
1565,54956,clamour,n,0.181465371,0.181465371
1566,54958,clamouring,n,0.070008166,0.070008166
1567,54969,clang,n,0.171877268,0.171877268
1568,54973,clangor,n,0.040402303,0.040402303
1569,54975,clangoring,n,-0.021435489,-0.021435489
1570,54977,clangour,n,-0.043576433,-0.043576433
1571,54979,clank,n,-0.044789322,-0.044789322
1572,54987,clap,n,0.24110184,-0.03800908
1573,54988,clap,v,-0.31712,-0.03800908
1574,54996,clapper_valve,n,-0.03826001,-0.03826001
1575,54998,clapperclaw,v,0.31712,0.31712
1576,55000,clapping,n,-0.31712,-0.31712
1577,55009,clarify,v,2.147730432,2.147730432
1578,55018,clarity,n,-0.31712,-0.31712
1579,55022,clash,n,0.163559009,-2.6507004955
1580,55023,clash,v,-5.46496,-2.6507004955
1581,55026,clasp,v,0.31712,0.31712
1582,55163,classic,n,2.48832,2.48832
1583,55185,classics,n,-0.497664,-0.497664
1584,55208,clatter,n,-2.48832,-2.48832
1585,55248,clean,v,3.7658752,3.7658752
1586,55258,clean_house,v,-0.67030784,-0.67030784
1587,55273,cleanliness,n,2.48832,2.48832
1588,55277,cleanse,v,5.45970944,5.45970944
1589,55287,clear,r,2.330637312,2.330637312
1590,55303,clear_up,v,-1.148622438,-1.148622438
1591,55311,clearly,r,-0.499323494,-0.499323494
1592,55312,clearness,n,2.48832,2.48832
1593,55339,clemency,n,-0.31712,-0.31712
1594,55346,clenched_fist,n,0.31712,0.31712
1595,55369,cleverness,n,-0.63424,-0.63424
1596,55375,cliche,n,0.31712,0.31712
1597,55389,clientele,n,-0.31712,-0.31712
1598,55412,climax,v,-0.31712,-0.31712
1599,55413,climb,n,0.232417792,0.232417792
1600,55421,climbing,n,-0.218220646,-0.218220646
1601,55456,clinical_depression,n,0.31712,0.31712
1602,55467,clink,n,0.31712,0.31712
1603,55482,clip,v,0.31712,0.31712
1604,55496,clique,n,-2.48832,-2.48832
1605,55516,clobber,v,0.31712,0.31712
1606,55543,clod,n,-0.31712,-0.31712
1607,55548,clog,v,-3.453678592,-3.453678592
1608,55552,clog_up,v,0.996504678,0.996504678
1609,55580,close,r,-2.330637312,-2.13983878
1610,55581,close,v,-1.949040248,-2.13983878
1611,55594,close_down,v,0.971296256,0.971296256
1612,55608,close_up,v,0.53843746,0.53843746
1613,55609,closed,a,0.232417792,0.232417792
1614,55623,closed_book,n,0.31712,0.31712
1615,55631,closed_in,a,-0.218220646,-0.218220646
1616,55638,closedown,n,0.080109289,0.080109289
1617,55641,closely,r,0.499323494,0.499323494
1618,55646,closeness,n,5.46496,5.46496
1619,55659,closing,n,-0.327815186,-0.327815186
1620,55668,closure,n,0.655951837,0.655951837
1621,55672,clot,v,0.568382976,0.568382976
1622,55709,cloud,v,0.63424,0.63424
1623,55716,cloud_nine,n,-0.31712,-0.31712
1624,55721,cloudburst,n,0.63424,0.63424
1625,55730,clout,n,0.90854656,0.90854656
1626,55732,clout_nail,n,-0.324649472,-0.324649472
1627,55755,clowning,n,-0.31712,-0.31712
1628,55765,club,n,-2.330637312,-2.409478656
1629,55766,club,v,-2.48832,-2.409478656
1630,55787,clubhouse,n,0.499323494,0.499323494
1631,55800,clump,n,0.12732672,0.12732672
1632,55804,clumsiness,n,0.31712,0.31712
1633,55808,clunk,n,0.237449216,0.237449216
1634,55827,clustering,n,-0.079670784,-0.079670784
1635,55829,clutch,v,0.31712,0.31712
1636,55833,clutter,n,-2.48832,-2.48832
1637,55856,co-occurrence,n,-0.63424,-0.63424
1638,55858,co-op,n,-0.31712,-0.31712
1639,55871,co-worker,n,-0.31712,-0.31712
1640,55886,coaction,n,-0.31712,-0.31712
1641,55937,coarse,a,0.31712,0.31712
1642,55945,coarseness,n,-2.48832,-2.48832
1643,55995,coax,v,2.48832,2.48832
1644,56060,cock,v,-0.63424,-0.63424
1645,56088,cockiness,n,-2.48832,-2.48832
1646,56090,cockle,v,0.63424,0.63424
1647,56106,cocksucker,n,0.31712,0.31712
1648,56132,coconspirator,n,0.31712,0.31712
1649,56154,cod,v,1.26848,1.26848
1650,56159,coddle,v,1.0,1.0
1651,56189,codswallop,n,0.31712,0.31712
1652,56223,coerce,v,-3.97664,-3.97664
1653,56224,coercion,n,-3.97664,-3.97664
1654,56231,coexistence,n,2.48832,2.48832
1655,56296,cognisance,n,-0.832205824,-0.832205824
1656,56299,cognition,n,-0.31712,-0.31712
1657,56314,cognizance,n,3.494833459,3.494833459
1658,56326,coherence,n,-0.465825203,-0.465825203
1659,56327,coherency,n,-0.104258949,-0.104258949
1660,56330,cohesion,n,2.081661505,2.081661505
1661,56336,cohort,n,2.48832,2.48832
1662,56386,coke,n,0.31712,0.31712
1663,56389,cola,n,0.31712,0.31712
1664,56394,cold,a,-2.330637312,-2.284910592
1665,56395,cold,n,-2.239183872,-2.284910592
1666,56396,cold-blooded,a,0.499323494,0.499323494
1667,56400,cold-shoulder,v,0.31712,0.31712
1668,56433,coldcock,v,0.63424,0.63424
1669,56438,coldness,n,0.823972966,0.823972966
1670,56453,collaborate,v,3.97664,3.97664
1671,56454,collaboration,n,2.330637312,2.330637312
1672,56455,collaborationism,n,-0.499323494,-0.499323494
1673,56456,collaborationist,n,-0.14311424,-0.14311424
1674,56458,collaborator,n,-0.232417792,-0.232417792
1675,56467,collapse,v,-8.4416,-8.4416
1676,56488,collation,n,0.31712,0.31712
1677,56489,colleague,n,2.48832,2.48832
1678,56501,collecting,n,-0.31712,-0.31712
1679,56539,collide,v,-5.46496,-5.46496
1680,56540,collide_with,v,-0.31712,-0.31712
1681,56545,colligate,v,-0.63424,-0.63424
1682,56546,colligation,n,-0.31712,-0.31712
1683,56552,collision,n,-2.48832,-2.48832
1684,56572,collude,v,0.31712,0.31712
1685,56605,colony,n,-2.48832,-2.48832
1686,56624,color_in,v,-0.046342349,-0.046342349
1687,56640,coloration,n,-0.11230208,-0.11230208
1688,56658,coloring,n,-0.11230208,-0.11230208
1689,56660,coloring_material,n,-0.11230208,-0.11230208
1690,56661,colorise,v,-0.047014141,-0.047014141
1691,56663,colorize,v,-0.038058717,-0.038058717
1692,56666,colors,n,-0.204954112,-0.204954112
1693,56668,colossus,n,0.31712,0.31712
1694,56672,colour,n,-0.092652032,0.0406180975
1695,56673,colour,v,0.173888227,0.0406180975
1696,56680,colour_in,v,-0.214715334,-0.214715334
1697,56697,colourise,v,-0.005507122,-0.005507122
1698,56698,colourize,v,0.064996032,0.064996032
1699,56701,colours,n,-0.31712,-0.31712
1700,56753,combat,n,-3.97664,-3.97664
1701,56754,combat,v,-3.97664,-3.97664
1702,56761,combat_injury,n,0.63424,0.63424
1703,56770,combatant,n,0.31712,0.31712
1704,56800,combust,v,0.31712,0.31712
1705,56813,come_across,v,-0.31712,-0.31712
1706,56816,come_along,v,-0.63424,-0.63424
1707,56817,come_apart,v,0.31712,0.31712
1708,56820,come_back,v,-0.31712,-0.31712
1709,56824,come_down,v,0.31712,0.31712
1710,56825,come_forth,v,0.181323882,0.181323882
1711,56826,come_forward,v,0.07274114,0.07274114
1712,56829,come_in,v,-0.135796118,-0.135796118
1713,56834,come_near,v,-0.526371246,-0.526371246
1714,56837,come_on,v,-0.012663223,-0.012663223
1715,56838,come_out,v,0.055028686,0.055028686
1716,56839,come_out_of_the_closet,v,-0.228594395,-0.228594395
1717,56843,come_through,v,-0.31712,-0.31712
1718,56844,come_to,v,-0.233196032,-0.233196032
1719,56850,come_to_the_fore,v,-0.282465678,-0.282465678
1720,56851,come_together,v,0.31712,0.31712
1721,56852,come_up,v,0.57075414,0.57075414
1722,56853,come_up_to,v,0.31712,0.31712
1723,56854,come_upon,v,-0.31712,-0.31712
1724,56856,comeback,n,2.48832,2.48832
